datetime,athlete,distance,duration,gender,age_group,country,month,year,distance_2019,distance_2020
2020-06-03 00:00:00,131,0,0,M,35 - 54,United States,June,2020,,0
2020-06-10 00:00:00,131,0,0,M,35 - 54,United States,June,2020,,0
2020-06-17 00:00:00,131,6.6,45.733333333333334,M,35 - 54,United States,June,2020,,6.6
2020-06-24 00:00:00,131,0,0,M,35 - 54,United States,June,2020,,0
2020-07-01 00:00:00,131,0,0,M,35 - 54,United States,July,2020,,0
2020-07-08 00:00:00,131,0,0,M,35 - 54,United States,July,2020,,0
2020-07-15 00:00:00,131,0,0,M,35 - 54,United States,July,2020,,0
2020-07-22 00:00:00,131,20.369999999999997,165.36666666666667,M,35 - 54,United States,July,2020,,20.369999999999997
2020-07-29 00:00:00,131,43.27,355.45,M,35 - 54,United States,July,2020,,43.27
2020-08-05 00:00:00,131,50.458999999999996,406.76666666666665,M,35 - 54,United States,August,2020,,50.458999999999996
2020-08-12 00:00:00,131,54.58999999999999,438.4166666666667,M,35 - 54,United States,August,2020,,54.58999999999999
2020-08-19 00:00:00,131,31.620000000000005,263.66666666666663,M,35 - 54,United States,August,2020,,31.620000000000005
2020-08-26 00:00:00,131,35.28,260.23333333333335,M,35 - 54,United States,August,2020,,35.28
2020-09-02 00:00:00,131,37,286,M,35 - 54,United States,September,2020,,37
2020-09-09 00:00:00,131,13.939,103.81666666666666,M,35 - 54,United States,September,2020,,13.939
2020-09-16 00:00:00,131,19.38,144,M,35 - 54,United States,September,2020,,19.38
2020-09-23 00:00:00,131,16.54,108.3,M,35 - 54,United States,September,2020,,16.54
2020-09-30 00:00:00,131,35.68,294,M,35 - 54,United States,September,2020,,35.68
2020-10-07 00:00:00,131,37.01,305.95,M,35 - 54,United States,October,2020,,37.01
2020-10-14 00:00:00,131,36.59,292.81666666666666,M,35 - 54,United States,October,2020,,36.59
2020-10-21 00:00:00,131,49.239999999999995,343.06666666666666,M,35 - 54,United States,October,2020,,49.239999999999995
2020-10-28 00:00:00,131,19.3,152.98333333333335,M,35 - 54,United States,October,2020,,19.3
2020-11-04 00:00:00,131,12.58,91.7,M,35 - 54,United States,November,2020,,12.58
2020-11-11 00:00:00,131,13.18,103,M,35 - 54,United States,November,2020,,13.18
2020-11-18 00:00:00,131,17.71,135,M,35 - 54,United States,November,2020,,17.71
2020-11-25 00:00:00,131,0,0,M,35 - 54,United States,November,2020,,0
2020-12-02 00:00:00,131,10.48,81.28333333333333,M,35 - 54,United States,December,2020,,10.48
2020-12-09 00:00:00,131,0,0,M,35 - 54,United States,December,2020,,0
2020-12-16 00:00:00,131,0,0,M,35 - 54,United States,December,2020,,0
2020-12-23 00:00:00,131,0,0,M,35 - 54,United States,December,2020,,0
2019-01-01 00:00:00,132,89.24999999999999,504.98333333333335,F,18 - 34,United States,January,2019,89.24999999999999,
2019-01-08 00:00:00,132,43.91,303.5166666666667,F,18 - 34,United States,January,2019,43.91,
2019-01-15 00:00:00,132,83.48,448.1333333333333,F,18 - 34,United States,January,2019,83.48,
2019-01-22 00:00:00,132,90.49000000000001,476.41666666666663,F,18 - 34,United States,January,2019,90.49000000000001,
2019-01-29 00:00:00,132,114.62,587.3333333333333,F,18 - 34,United States,January,2019,114.62,
2019-02-05 00:00:00,132,102.71000000000001,510.23333333333335,F,18 - 34,United States,February,2019,102.71000000000001,
2019-02-12 00:00:00,132,112.25999999999999,595.6833333333334,F,18 - 34,United States,February,2019,112.25999999999999,
2019-02-19 00:00:00,132,128.5,678.1166666666667,F,18 - 34,United States,February,2019,128.5,
2019-02-26 00:00:00,132,106.39,544.0333333333333,F,18 - 34,United States,February,2019,106.39,
2019-03-05 00:00:00,132,98.08999999999999,495.4666666666667,F,18 - 34,United States,March,2019,98.08999999999999,
2019-03-12 00:00:00,132,92.8,474.29999999999995,F,18 - 34,United States,March,2019,92.8,
2019-03-19 00:00:00,132,125.89999999999999,634.2166666666667,F,18 - 34,United States,March,2019,125.89999999999999,
2019-03-26 00:00:00,132,110.89,563.6833333333334,F,18 - 34,United States,March,2019,110.89,
2019-04-02 00:00:00,132,66.08999999999999,337,F,18 - 34,United States,April,2019,66.08999999999999,
2019-04-09 00:00:00,132,59.47999999999999,302.26666666666665,F,18 - 34,United States,April,2019,59.47999999999999,
2019-04-16 00:00:00,132,6.23,32.983333333333334,F,18 - 34,United States,April,2019,6.23,
2019-04-23 00:00:00,132,33.22,163.31666666666666,F,18 - 34,United States,April,2019,33.22,
2019-04-30 00:00:00,132,29.26,152.45,F,18 - 34,United States,April,2019,29.26,
2019-05-07 00:00:00,132,50.61,246.13333333333333,F,18 - 34,United States,May,2019,50.61,
2019-05-14 00:00:00,132,3.24,18.95,F,18 - 34,United States,May,2019,3.24,
2019-05-21 00:00:00,132,38.46,195.6,F,18 - 34,United States,May,2019,38.46,
2019-05-28 00:00:00,132,34.89,367.76666666666665,F,18 - 34,United States,May,2019,34.89,
2019-06-04 00:00:00,132,36.29,185.16666666666666,F,18 - 34,United States,June,2019,36.29,
2019-06-11 00:00:00,132,57.660000000000004,295.66666666666663,F,18 - 34,United States,June,2019,57.660000000000004,
2019-06-18 00:00:00,132,65.14,342.7833333333333,F,18 - 34,United States,June,2019,65.14,
2019-06-25 00:00:00,132,107.05900000000001,586.3833333333333,F,18 - 34,United States,June,2019,107.05900000000001,
2019-07-02 00:00:00,132,99.14,531.1333333333333,F,18 - 34,United States,July,2019,99.14,
2019-07-09 00:00:00,132,78.89,434.8666666666667,F,18 - 34,United States,July,2019,78.89,
2019-07-16 00:00:00,132,69.109,377.85,F,18 - 34,United States,July,2019,69.109,
2019-07-23 00:00:00,132,108.799,622.9833333333333,F,18 - 34,United States,July,2019,108.799,
2019-07-30 00:00:00,132,90.49,492.5,F,18 - 34,United States,July,2019,90.49,
2019-08-06 00:00:00,132,114.32,600.9333333333333,F,18 - 34,United States,August,2019,114.32,
2019-08-13 00:00:00,132,58.900000000000006,314.7833333333333,F,18 - 34,United States,August,2019,58.900000000000006,
2019-08-20 00:00:00,132,59.11,303.1166666666667,F,18 - 34,United States,August,2019,59.11,
2019-08-27 00:00:00,132,110.74,603,F,18 - 34,United States,August,2019,110.74,
2019-09-03 00:00:00,132,93.94,488.18333333333334,F,18 - 34,United States,September,2019,93.94,
2019-09-10 00:00:00,132,54.84,279.3833333333333,F,18 - 34,United States,September,2019,54.84,
2019-09-17 00:00:00,132,86.88000000000001,440.26666666666665,F,18 - 34,United States,September,2019,86.88000000000001,
2019-09-24 00:00:00,132,104.17999999999999,531.8333333333334,F,18 - 34,United States,September,2019,104.17999999999999,
2019-10-01 00:00:00,132,60.029999999999994,314.28333333333336,F,18 - 34,United States,October,2019,60.029999999999994,
2019-10-08 00:00:00,132,91.49,458.08333333333337,F,18 - 34,United States,October,2019,91.49,
2019-10-15 00:00:00,132,83.52,439.5666666666666,F,18 - 34,United States,October,2019,83.52,
2019-10-22 00:00:00,132,72.81,386.49999999999994,F,18 - 34,United States,October,2019,72.81,
2019-10-29 00:00:00,132,50.19,251.1,F,18 - 34,United States,October,2019,50.19,
2019-11-05 00:00:00,132,23.799999999999997,135.78333333333333,F,18 - 34,United States,November,2019,23.799999999999997,
2019-11-12 00:00:00,132,102.75999999999999,556.1166666666667,F,18 - 34,United States,November,2019,102.75999999999999,
2019-11-19 00:00:00,132,78.31,425.2833333333333,F,18 - 34,United States,November,2019,78.31,
2019-11-26 00:00:00,132,88.42,487.56666666666666,F,18 - 34,United States,November,2019,88.42,
2019-12-03 00:00:00,132,109.21,564.45,F,18 - 34,United States,December,2019,109.21,
2019-12-10 00:00:00,132,92.44,485.98333333333335,F,18 - 34,United States,December,2019,92.44,
2019-12-17 00:00:00,132,27.65,149.86666666666667,F,18 - 34,United States,December,2019,27.65,
2019-12-24 00:00:00,132,112.35875000000001,622.0083333333333,F,18 - 34,United States,December,2019,112.35875000000001,
2020-01-01 00:00:00,132,132.01,688.15,F,18 - 34,United States,January,2020,,132.01
2020-01-08 00:00:00,132,125.46000000000001,633.1333333333334,F,18 - 34,United States,January,2020,,125.46000000000001
2020-01-15 00:00:00,132,92.07,481.3333333333333,F,18 - 34,United States,January,2020,,92.07
2020-01-22 00:00:00,132,97.71900000000001,503,F,18 - 34,United States,January,2020,,97.71900000000001
2020-01-29 00:00:00,132,20.209,102.35,F,18 - 34,United States,January,2020,,20.209
2020-02-05 00:00:00,132,120.75999999999999,627.5,F,18 - 34,United States,February,2020,,120.75999999999999
2020-02-12 00:00:00,132,97.61,514.7333333333333,F,18 - 34,United States,February,2020,,97.61
2020-02-19 00:00:00,132,122.38999999999999,610.6833333333334,F,18 - 34,United States,February,2020,,122.38999999999999
2020-02-26 00:00:00,132,66.06,336.55,F,18 - 34,United States,February,2020,,66.06
2020-03-04 00:00:00,132,32.72,166.01666666666665,F,18 - 34,United States,March,2020,,32.72
2020-03-11 00:00:00,132,1.18,6.95,F,18 - 34,United States,March,2020,,1.18
2020-03-18 00:00:00,132,0,0,F,18 - 34,United States,March,2020,,0
2020-03-25 00:00:00,132,36.27,187.85,F,18 - 34,United States,March,2020,,36.27
2020-04-01 00:00:00,132,51.59,278.9666666666667,F,18 - 34,United States,April,2020,,51.59
2020-04-08 00:00:00,132,40.39,235.3,F,18 - 34,United States,April,2020,,40.39
2020-04-15 00:00:00,132,0,0,F,18 - 34,United States,April,2020,,0
2020-04-22 00:00:00,132,0,0,F,18 - 34,United States,April,2020,,0
2020-04-29 00:00:00,132,4.84,27.466666666666665,F,18 - 34,United States,April,2020,,4.84
2020-05-06 00:00:00,132,5.79,30.516666666666666,F,18 - 34,United States,May,2020,,5.79
2020-05-13 00:00:00,132,8.05,45.333333333333336,F,18 - 34,United States,May,2020,,8.05
2020-05-20 00:00:00,132,0,0,F,18 - 34,United States,May,2020,,0
2020-05-27 00:00:00,132,0,0,F,18 - 34,United States,May,2020,,0
2020-06-03 00:00:00,132,0,0,F,18 - 34,United States,June,2020,,0
2020-06-10 00:00:00,132,0,0,F,18 - 34,United States,June,2020,,0
2020-06-17 00:00:00,132,0,0,F,18 - 34,United States,June,2020,,0
2020-06-24 00:00:00,132,0,0,F,18 - 34,United States,June,2020,,0
2020-07-01 00:00:00,132,12.89,77.2,F,18 - 34,United States,July,2020,,12.89
2020-07-08 00:00:00,132,8.09,50.68333333333334,F,18 - 34,United States,July,2020,,8.09
2020-07-15 00:00:00,132,0,0,F,18 - 34,United States,July,2020,,0
2020-07-22 00:00:00,132,0,0,F,18 - 34,United States,July,2020,,0
2020-07-29 00:00:00,132,0,0,F,18 - 34,United States,July,2020,,0
2020-08-05 00:00:00,132,0,0,F,18 - 34,United States,August,2020,,0
2020-08-12 00:00:00,132,0,0,F,18 - 34,United States,August,2020,,0
2020-08-19 00:00:00,132,10.55,76.08333333333334,F,18 - 34,United States,August,2020,,10.55
2020-08-26 00:00:00,132,0,0,F,18 - 34,United States,August,2020,,0
2020-09-02 00:00:00,132,0,0,F,18 - 34,United States,September,2020,,0
2020-09-09 00:00:00,132,3.21,19,F,18 - 34,United States,September,2020,,3.21
2020-09-16 00:00:00,132,10.219999999999999,59.66666666666667,F,18 - 34,United States,September,2020,,10.219999999999999
2020-09-23 00:00:00,132,15.3,86.58333333333333,F,18 - 34,United States,September,2020,,15.3
2020-09-30 00:00:00,132,13.26,75.91666666666666,F,18 - 34,United States,September,2020,,13.26
2020-10-07 00:00:00,132,10,55.083333333333336,F,18 - 34,United States,October,2020,,10
2020-10-14 00:00:00,132,14.99,83.25,F,18 - 34,United States,October,2020,,14.99
2020-10-21 00:00:00,132,33.22,184.7,F,18 - 34,United States,October,2020,,33.22
2020-10-28 00:00:00,132,0,0,F,18 - 34,United States,October,2020,,0
2020-11-04 00:00:00,132,6.52,37.983333333333334,F,18 - 34,United States,November,2020,,6.52
2020-11-11 00:00:00,132,0.42,4.416666666666667,F,18 - 34,United States,November,2020,,0.42
2020-11-18 00:00:00,132,6.52,36.1,F,18 - 34,United States,November,2020,,6.52
2020-11-25 00:00:00,132,0,0,F,18 - 34,United States,November,2020,,0
2020-12-02 00:00:00,132,5.21,28.866666666666667,F,18 - 34,United States,December,2020,,5.21
2020-12-09 00:00:00,132,4.8,28.783333333333335,F,18 - 34,United States,December,2020,,4.8
2020-12-16 00:00:00,132,0,0,F,18 - 34,United States,December,2020,,0
2020-12-23 00:00:00,132,0,0,F,18 - 34,United States,December,2020,,0
2019-01-01 00:00:00,133,0,0,M,18 - 34,Germany,January,2019,0,
2019-01-08 00:00:00,133,0,0,M,18 - 34,Germany,January,2019,0,
2019-01-15 00:00:00,133,0,0,M,18 - 34,Germany,January,2019,0,
2019-01-22 00:00:00,133,0,0,M,18 - 34,Germany,January,2019,0,
2019-01-29 00:00:00,133,0,0,M,18 - 34,Germany,January,2019,0,
2019-02-05 00:00:00,133,5.39,29.266666666666666,M,18 - 34,Germany,February,2019,5.39,
2019-02-12 00:00:00,133,0,0,M,18 - 34,Germany,February,2019,0,
2019-02-19 00:00:00,133,0,0,M,18 - 34,Germany,February,2019,0,
2019-02-26 00:00:00,133,0,0,M,18 - 34,Germany,February,2019,0,
2019-03-05 00:00:00,133,0,0,M,18 - 34,Germany,March,2019,0,
2019-03-12 00:00:00,133,0,0,M,18 - 34,Germany,March,2019,0,
2019-03-19 00:00:00,133,0,0,M,18 - 34,Germany,March,2019,0,
2019-03-26 00:00:00,133,0,0,M,18 - 34,Germany,March,2019,0,
2019-04-02 00:00:00,133,0,0,M,18 - 34,Germany,April,2019,0,
2019-04-09 00:00:00,133,0,0,M,18 - 34,Germany,April,2019,0,
2019-04-16 00:00:00,133,0,0,M,18 - 34,Germany,April,2019,0,
2019-04-23 00:00:00,133,2.11,23.516666666666666,M,18 - 34,Germany,April,2019,2.11,
2019-04-30 00:00:00,133,5.75,34.266666666666666,M,18 - 34,Germany,April,2019,5.75,
2019-05-07 00:00:00,133,6.39,36.31666666666667,M,18 - 34,Germany,May,2019,6.39,
2019-05-14 00:00:00,133,10.13,58.93333333333333,M,18 - 34,Germany,May,2019,10.13,
2019-05-21 00:00:00,133,7.05,40.25,M,18 - 34,Germany,May,2019,7.05,
2019-05-28 00:00:00,133,8.92,50.583333333333336,M,18 - 34,Germany,May,2019,8.92,
2019-06-04 00:00:00,133,5.45,31.216666666666665,M,18 - 34,Germany,June,2019,5.45,
2019-06-11 00:00:00,133,0,0,M,18 - 34,Germany,June,2019,0,
2019-06-18 00:00:00,133,8.13,44.43333333333333,M,18 - 34,Germany,June,2019,8.13,
2019-06-25 00:00:00,133,8.88,49.25,M,18 - 34,Germany,June,2019,8.88,
2019-07-02 00:00:00,133,9.39,52.05,M,18 - 34,Germany,July,2019,9.39,
2019-07-09 00:00:00,133,7.19,35.95,M,18 - 34,Germany,July,2019,7.19,
2019-07-16 00:00:00,133,0,0,M,18 - 34,Germany,July,2019,0,
2019-07-23 00:00:00,133,0,0,M,18 - 34,Germany,July,2019,0,
2019-07-30 00:00:00,133,0,0,M,18 - 34,Germany,July,2019,0,
2019-08-06 00:00:00,133,0,0,M,18 - 34,Germany,August,2019,0,
2019-08-13 00:00:00,133,8.119,45.15,M,18 - 34,Germany,August,2019,8.119,
2019-08-20 00:00:00,133,7.4,42.13333333333333,M,18 - 34,Germany,August,2019,7.4,
2019-08-27 00:00:00,133,0,0,M,18 - 34,Germany,August,2019,0,
2019-09-03 00:00:00,133,14.879999999999999,81.46666666666667,M,18 - 34,Germany,September,2019,14.879999999999999,
2019-09-10 00:00:00,133,6.66,42.266666666666666,M,18 - 34,Germany,September,2019,6.66,
2019-09-17 00:00:00,133,7.42,39.233333333333334,M,18 - 34,Germany,September,2019,7.42,
2019-09-24 00:00:00,133,8.87,48,M,18 - 34,Germany,September,2019,8.87,
2019-10-01 00:00:00,133,8.97,51.71666666666667,M,18 - 34,Germany,October,2019,8.97,
2019-10-08 00:00:00,133,6.87,42.766666666666666,M,18 - 34,Germany,October,2019,6.87,
2019-10-15 00:00:00,133,6.79,38.233333333333334,M,18 - 34,Germany,October,2019,6.79,
2019-10-22 00:00:00,133,8.01,46.75,M,18 - 34,Germany,October,2019,8.01,
2019-10-29 00:00:00,133,0,0,M,18 - 34,Germany,October,2019,0,
2019-11-05 00:00:00,133,20.19,115.68333333333334,M,18 - 34,Germany,November,2019,20.19,
2019-11-12 00:00:00,133,29.11,165.78333333333333,M,18 - 34,Germany,November,2019,29.11,
2019-11-19 00:00:00,133,10.17,58.1,M,18 - 34,Germany,November,2019,10.17,
2019-11-26 00:00:00,133,0,0,M,18 - 34,Germany,November,2019,0,
2019-12-03 00:00:00,133,0,0,M,18 - 34,Germany,December,2019,0,
2019-12-10 00:00:00,133,6.14,36.166666666666664,M,18 - 34,Germany,December,2019,6.14,
2019-12-17 00:00:00,133,0,0,M,18 - 34,Germany,December,2019,0,
2019-12-24 00:00:00,133,17.29875,98.40833333333333,M,18 - 34,Germany,December,2019,17.29875,
2020-01-01 00:00:00,133,6.07,36.083333333333336,M,18 - 34,Germany,January,2020,,6.07
2020-01-08 00:00:00,133,0,0,M,18 - 34,Germany,January,2020,,0
2020-01-15 00:00:00,133,0,0,M,18 - 34,Germany,January,2020,,0
2020-01-22 00:00:00,133,0,0,M,18 - 34,Germany,January,2020,,0
2020-01-29 00:00:00,133,0,0,M,18 - 34,Germany,January,2020,,0
2020-02-05 00:00:00,133,0,0,M,18 - 34,Germany,February,2020,,0
2020-02-12 00:00:00,133,0,0,M,18 - 34,Germany,February,2020,,0
2020-02-19 00:00:00,133,0,0,M,18 - 34,Germany,February,2020,,0
2020-02-26 00:00:00,133,0,0,M,18 - 34,Germany,February,2020,,0
2020-03-04 00:00:00,133,0,0,M,18 - 34,Germany,March,2020,,0
2020-03-11 00:00:00,133,0,0,M,18 - 34,Germany,March,2020,,0
2020-03-18 00:00:00,133,0,0,M,18 - 34,Germany,March,2020,,0
2020-03-25 00:00:00,133,0,0,M,18 - 34,Germany,March,2020,,0
2020-04-01 00:00:00,133,0,0,M,18 - 34,Germany,April,2020,,0
2020-04-08 00:00:00,133,0,0,M,18 - 34,Germany,April,2020,,0
2020-04-15 00:00:00,133,0,0,M,18 - 34,Germany,April,2020,,0
2020-04-22 00:00:00,133,0,0,M,18 - 34,Germany,April,2020,,0
2020-04-29 00:00:00,133,0,0,M,18 - 34,Germany,April,2020,,0
2020-05-06 00:00:00,133,0,0,M,18 - 34,Germany,May,2020,,0
2020-05-13 00:00:00,133,0,0,M,18 - 34,Germany,May,2020,,0
2020-05-20 00:00:00,133,0,0,M,18 - 34,Germany,May,2020,,0
2020-05-27 00:00:00,133,3,18.2,M,18 - 34,Germany,May,2020,,3
2020-06-03 00:00:00,133,3.38,20.783333333333335,M,18 - 34,Germany,June,2020,,3.38
2020-06-10 00:00:00,133,0,0,M,18 - 34,Germany,June,2020,,0
2020-06-17 00:00:00,133,3.41,20.283333333333335,M,18 - 34,Germany,June,2020,,3.41
2020-06-24 00:00:00,133,0,0,M,18 - 34,Germany,June,2020,,0
2020-07-01 00:00:00,133,3.37,19.816666666666666,M,18 - 34,Germany,July,2020,,3.37
2020-07-08 00:00:00,133,7.49,43.75,M,18 - 34,Germany,July,2020,,7.49
2020-07-15 00:00:00,133,0,0,M,18 - 34,Germany,July,2020,,0
2020-07-22 00:00:00,133,7.8,43.75,M,18 - 34,Germany,July,2020,,7.8
2020-07-29 00:00:00,133,4.45,24.95,M,18 - 34,Germany,July,2020,,4.45
2020-08-05 00:00:00,133,0,0,M,18 - 34,Germany,August,2020,,0
2020-08-12 00:00:00,133,0,0,M,18 - 34,Germany,August,2020,,0
2020-08-19 00:00:00,133,5.25,31.6,M,18 - 34,Germany,August,2020,,5.25
2020-08-26 00:00:00,133,5.05,28.15,M,18 - 34,Germany,August,2020,,5.05
2020-09-02 00:00:00,133,0,0,M,18 - 34,Germany,September,2020,,0
2020-09-09 00:00:00,133,0,0,M,18 - 34,Germany,September,2020,,0
2020-09-16 00:00:00,133,0,0,M,18 - 34,Germany,September,2020,,0
2020-09-23 00:00:00,133,0,0,M,18 - 34,Germany,September,2020,,0
2020-09-30 00:00:00,133,0,0,M,18 - 34,Germany,September,2020,,0
2020-10-07 00:00:00,133,0,0,M,18 - 34,Germany,October,2020,,0
2020-10-14 00:00:00,133,0,0,M,18 - 34,Germany,October,2020,,0
2020-10-21 00:00:00,133,4.5,25.2,M,18 - 34,Germany,October,2020,,4.5
2020-10-28 00:00:00,133,4.89,27.266666666666666,M,18 - 34,Germany,October,2020,,4.89
2020-11-04 00:00:00,133,5.13,31.35,M,18 - 34,Germany,November,2020,,5.13
2020-11-11 00:00:00,133,5.12,29.2,M,18 - 34,Germany,November,2020,,5.12
2020-11-18 00:00:00,133,11.629999999999999,65.6,M,18 - 34,Germany,November,2020,,11.629999999999999
2020-11-25 00:00:00,133,12.95,74.6,M,18 - 34,Germany,November,2020,,12.95
2020-12-02 00:00:00,133,5.83,35.38333333333333,M,18 - 34,Germany,December,2020,,5.83
2020-12-09 00:00:00,133,12.56,71.61666666666667,M,18 - 34,Germany,December,2020,,12.56
2020-12-16 00:00:00,133,14.14,79.28333333333333,M,18 - 34,Germany,December,2020,,14.14
2020-12-23 00:00:00,133,8.625555555555556,48.390740740740746,M,18 - 34,Germany,December,2020,,8.625555555555556
2019-01-01 00:00:00,134,12.97,89,M,35 - 54,Poland,January,2019,12.97,
2019-01-08 00:00:00,134,39.47,279,M,35 - 54,Poland,January,2019,39.47,
2019-01-15 00:00:00,134,0,0,M,35 - 54,Poland,January,2019,0,
2019-01-22 00:00:00,134,0,0,M,35 - 54,Poland,January,2019,0,
2019-01-29 00:00:00,134,19.05,160.4,M,35 - 54,Poland,January,2019,19.05,
2019-02-05 00:00:00,134,35.45,215.18333333333334,M,35 - 54,Poland,February,2019,35.45,
2019-02-12 00:00:00,134,20.65,108.66666666666667,M,35 - 54,Poland,February,2019,20.65,
2019-02-19 00:00:00,134,10.06,58.38333333333333,M,35 - 54,Poland,February,2019,10.06,
2019-02-26 00:00:00,134,46.47,279,M,35 - 54,Poland,February,2019,46.47,
2019-03-05 00:00:00,134,73.9,404.3833333333334,M,35 - 54,Poland,March,2019,73.9,
2019-03-12 00:00:00,134,42.73,269.85,M,35 - 54,Poland,March,2019,42.73,
2019-03-19 00:00:00,134,38.44,239.76666666666665,M,35 - 54,Poland,March,2019,38.44,
2019-03-26 00:00:00,134,0,0,M,35 - 54,Poland,March,2019,0,
2019-04-02 00:00:00,134,18.26,70,M,35 - 54,Poland,April,2019,18.26,
2019-04-09 00:00:00,134,35.96,267,M,35 - 54,Poland,April,2019,35.96,
2019-04-16 00:00:00,134,54.669999999999995,319.33333333333337,M,35 - 54,Poland,April,2019,54.669999999999995,
2019-04-23 00:00:00,134,69.02000000000001,329.5333333333333,M,35 - 54,Poland,April,2019,69.02000000000001,
2019-04-30 00:00:00,134,25.65,116.6,M,35 - 54,Poland,April,2019,25.65,
2019-05-07 00:00:00,134,64.82,437,M,35 - 54,Poland,May,2019,64.82,
2019-05-14 00:00:00,134,77.42000000000002,486.1666666666667,M,35 - 54,Poland,May,2019,77.42000000000002,
2019-05-21 00:00:00,134,8.45,44.25,M,35 - 54,Poland,May,2019,8.45,
2019-05-28 00:00:00,134,7.89,96,M,35 - 54,Poland,May,2019,7.89,
2019-06-04 00:00:00,134,58.549,386.7,M,35 - 54,Poland,June,2019,58.549,
2019-06-11 00:00:00,134,90.03999999999999,632.2333333333333,M,35 - 54,Poland,June,2019,90.03999999999999,
2019-06-18 00:00:00,134,44.650000000000006,327.6333333333333,M,35 - 54,Poland,June,2019,44.650000000000006,
2019-06-25 00:00:00,134,118.33,1270.7,M,35 - 54,Poland,June,2019,118.33,
2019-07-02 00:00:00,134,0,0,M,35 - 54,Poland,July,2019,0,
2019-07-09 00:00:00,134,15.21,106,M,35 - 54,Poland,July,2019,15.21,
2019-07-16 00:00:00,134,78.58,449.56666666666666,M,35 - 54,Poland,July,2019,78.58,
2019-07-23 00:00:00,134,62.83,433,M,35 - 54,Poland,July,2019,62.83,
2019-07-30 00:00:00,134,89.67,502.6166666666667,M,35 - 54,Poland,July,2019,89.67,
2019-08-06 00:00:00,134,92.59,547,M,35 - 54,Poland,August,2019,92.59,
2019-08-13 00:00:00,134,77.21000000000001,495,M,35 - 54,Poland,August,2019,77.21000000000001,
2019-08-20 00:00:00,134,57.019999999999996,345,M,35 - 54,Poland,August,2019,57.019999999999996,
2019-08-27 00:00:00,134,60.21,405,M,35 - 54,Poland,August,2019,60.21,
2019-09-03 00:00:00,134,28.589999999999996,135.23333333333335,M,35 - 54,Poland,September,2019,28.589999999999996,
2019-09-10 00:00:00,134,58.84,349.5666666666666,M,35 - 54,Poland,September,2019,58.84,
2019-09-17 00:00:00,134,48.989999999999995,256.55,M,35 - 54,Poland,September,2019,48.989999999999995,
2019-09-24 00:00:00,134,64.14,315.6166666666667,M,35 - 54,Poland,September,2019,64.14,
2019-10-01 00:00:00,134,15.91,133,M,35 - 54,Poland,October,2019,15.91,
2019-10-08 00:00:00,134,16.64,113,M,35 - 54,Poland,October,2019,16.64,
2019-10-15 00:00:00,134,53.85,414,M,35 - 54,Poland,October,2019,53.85,
2019-10-22 00:00:00,134,0,0,M,35 - 54,Poland,October,2019,0,
2019-10-29 00:00:00,134,10.94,92,M,35 - 54,Poland,October,2019,10.94,
2019-11-05 00:00:00,134,12.31,100,M,35 - 54,Poland,November,2019,12.31,
2019-11-12 00:00:00,134,12.14,95,M,35 - 54,Poland,November,2019,12.14,
2019-11-19 00:00:00,134,24.69,172,M,35 - 54,Poland,November,2019,24.69,
2019-11-26 00:00:00,134,23.7,139.38333333333333,M,35 - 54,Poland,November,2019,23.7,
2019-12-03 00:00:00,134,37.82,269,M,35 - 54,Poland,December,2019,37.82,
2019-12-10 00:00:00,134,12,83,M,35 - 54,Poland,December,2019,12,
2019-12-17 00:00:00,134,0,0,M,35 - 54,Poland,December,2019,0,
2019-12-24 00:00:00,134,0,0,M,35 - 54,Poland,December,2019,0,
2020-01-01 00:00:00,134,0,0,M,35 - 54,Poland,January,2020,,0
2020-01-08 00:00:00,134,0,0,M,35 - 54,Poland,January,2020,,0
2020-01-15 00:00:00,134,0,0,M,35 - 54,Poland,January,2020,,0
2020-01-22 00:00:00,134,0,0,M,35 - 54,Poland,January,2020,,0
2020-01-29 00:00:00,134,0,0,M,35 - 54,Poland,January,2020,,0
2020-02-05 00:00:00,134,0,0,M,35 - 54,Poland,February,2020,,0
2020-02-12 00:00:00,134,0,0,M,35 - 54,Poland,February,2020,,0
2020-02-19 00:00:00,134,0,0,M,35 - 54,Poland,February,2020,,0
2020-02-26 00:00:00,134,0,0,M,35 - 54,Poland,February,2020,,0
2020-03-04 00:00:00,134,0,0,M,35 - 54,Poland,March,2020,,0
2020-03-11 00:00:00,134,0,0,M,35 - 54,Poland,March,2020,,0
2020-03-18 00:00:00,134,0,0,M,35 - 54,Poland,March,2020,,0
2020-03-25 00:00:00,134,0,0,M,35 - 54,Poland,March,2020,,0
2020-04-01 00:00:00,134,0,0,M,35 - 54,Poland,April,2020,,0
2020-04-08 00:00:00,134,0,0,M,35 - 54,Poland,April,2020,,0
2020-04-15 00:00:00,134,0,0,M,35 - 54,Poland,April,2020,,0
2020-04-22 00:00:00,134,0,0,M,35 - 54,Poland,April,2020,,0
2020-04-29 00:00:00,134,0,0,M,35 - 54,Poland,April,2020,,0
2020-05-06 00:00:00,134,0,0,M,35 - 54,Poland,May,2020,,0
2020-05-13 00:00:00,134,0,0,M,35 - 54,Poland,May,2020,,0
2020-05-20 00:00:00,134,0,0,M,35 - 54,Poland,May,2020,,0
2020-05-27 00:00:00,134,0,0,M,35 - 54,Poland,May,2020,,0
2020-06-03 00:00:00,134,0,0,M,35 - 54,Poland,June,2020,,0
